[32mFull scans	pages shared	pages sharing	pages unshared	pages volatile	general profit[0m
424		202586		334681		292968		4588		1317428608
425		202747		334882		292514		4682		1318247808
426		203121		335426		294297		1978		1320476032
427		203121		335443		294478		1784		1320545664
428		203131		335459		295263		973		1320611200
429		203155		335487		295314		870		1320725888
431		203154		335495		295310		867		1320758656
432		203155		335332		294331		2008		1320066432
433		203161		335189		295561		915		1319505280
434		203301		335326		295329		869		1320066432
435		203301		335319		295282		924		1320037760
436		203303		335321		295276		926		1320045952
437		203304		335318		295301		905		1320033664
438		203289		335003		291630		4904		1318743424
439		203343		334760		295216		1414		1317748096
441		203342		334766		295486		1232		1317772672
442		203342		334770		295900		813		1317789056
443		203342		334774		295908		799		1317809536
444		203337		334762		295852		875		1317756288
445		203337		334766		295638		1085		1317772672
446		203337		334754		295441		1294		1317727616
447		203338		334746		295556		1187		1317690752
448		203338		334479		294362		2647		1316597120
450		203337		334486		296020		983		1316625792
451		203334		334460		295497		1536		1316519296
